scenario,method,true_state,day,n_paths,mean_q,median_q,q10,q90
gaussian_ctrl,ewma_trunc_gaussian,invalid,126,10000,0.55689834461358,0.5668211771449863,0.32651498657248834,0.7738035363573644
gaussian_ctrl,ewma_trunc_gaussian,invalid,252,10000,0.5999752104957353,0.6252440830288073,0.2933209983887706,0.8697796335497864
gaussian_ctrl,ewma_trunc_gaussian,invalid,504,10000,0.6729566861119877,0.735480944480371,0.2821772833827973,0.9523172675130996
gaussian_ctrl,ewma_trunc_student_t,valid,63,10000,0.4674580669234261,0.46202749963456613,0.2810892003666453,0.6570682621555423
gaussian_ctrl,ewma_trunc_student_t,valid,126,10000,0.44054400863806925,0.4308848764768145,0.19584995616673445,0.7026138574290551
gaussian_ctrl,ewma_trunc_student_t,valid,252,10000,0.39060780776444776,0.35815398618397287,0.10215591649109886,0.7413053720958908
gaussian_ctrl,ewma_trunc_student_t,valid,504,10000,0.3204877421145789,0.23960957189182874,0.03255197573690193,0.7570236565012457
gaussian_ctrl,ewma_trunc_student_t,invalid,63,10000,0.531581602532272,0.5353393403113369,0.339398428751827,0.7162038288369096
gaussian_ctrl,ewma_trunc_student_t,invalid,126,10000,0.560265708586944,0.5710884411546551,0.299869584904159,0.8014633398372555
gaussian_ctrl,ewma_trunc_student_t,invalid,252,10000,0.603854297484451,0.6347990209850213,0.2598822218491308,0.8946578614467331
gaussian_ctrl,ewma_trunc_student_t,invalid,504,10000,0.676209820500958,0.7510429233508928,0.2464297524567702,0.9683388876407005
sv_ctrl,binary_gaussian,valid,63,10000,0.47268244813953186,0.47040361424486954,0.33831147082992175,0.6098352424491589
sv_ctrl,binary_gaussian,valid,126,10000,0.44458962769882326,0.43722216357710847,0.2583214671021296,0.6415369436532858
